id,url,host
991686033669488640,https://twitter.com/i/web/status/991686033669488640,twitter.com
991691846731649025,https://twitter.com/i/web/status/991691846731649025,twitter.com
991102360733745157,https://twitter.com/i/web/status/991102360733745157,twitter.com
991694254278959104,http://www.samanyoluhaber.com/aym-cezaevinde-kitap-yasagini-hukuka-aykiri-buldu-haberi/1305645/,www.samanyoluhaber.com
991476607251460096,https://twitter.com/i/web/status/991476607251460096,twitter.com
991512017667174400,https://twitter.com/i/web/status/991512017667174400,twitter.com
991699086108577792,https://twitter.com/carrieksada/status/991512017667174400,twitter.com
991646124489498624,https://twitter.com/i/web/status/991646124489498624,twitter.com
991649165460541442,https://twitter.com/i/web/status/991649165460541442,twitter.com
991553694788476928,https://twitter.com/i/web/status/991553694788476928,twitter.com
991640533771534337,https://twitter.com/i/web/status/991640533771534337,twitter.com
991431912953733121,https://twitter.com/stargazete/status/991431323716857857,twitter.com
991705917476474881,https://twitter.com/i/web/status/991705917476474881,twitter.com
991521489731182592,http://www.diken.com.tr/chp-iyi-parti-saadet-ve-dp-anlasti-muhalefetten-demokrasi-ittifaki/,www.diken.com.tr
991698032214396928,https://twitter.com/i/web/status/991698032214396928,twitter.com
991472697313054722,https://twitter.com/i/web/status/991472697313054722,twitter.com
991712260560244736,https://twitter.com/reallyo10/status/991472697313054722,twitter.com
990386281288028160,https://twitter.com/i/web/status/990386281288028160,twitter.com
991707064283156480,https://twitter.com/i/web/status/991707064283156480,twitter.com
991570087474745344,https://twitter.com/i/web/status/991570087474745344,twitter.com
991644298209906688,https://twitter.com/i/web/status/991644298209906688,twitter.com
991352772527296512,http://hizmetnews.com/24325/netherlands-fires-a-lawyer-from-govt-job-due-to-her-role-in-witch-hunt-against-gulen-followers/#.WuiUzkDKKKw.twitter,hizmetnews.com
991652159614865409,https://twitter.com/i/web/status/991652159614865409,twitter.com
991707038072717313,https://twitter.com/i/web/status/991707038072717313,twitter.com
991724352595996672,https://twitter.com/i/web/status/991724352595996672,twitter.com
991358988536119296,https://twitter.com/i/web/status/991358988536119296,twitter.com
991693417624334342,https://twitter.com/i/web/status/991693417624334342,twitter.com
991723996054937601,https://twitter.com/i/web/status/991723996054937601,twitter.com
991725587860459520,https://twitter.com/i/web/status/991725587860459520,twitter.com
991689003408740352,https://twitter.com/i/web/status/991689003408740352,twitter.com
988146901173329921,https://twitter.com/i/web/status/988146901173329921,twitter.com
991710689717817346,https://twitter.com/i/web/status/991710689717817346,twitter.com
991737676507250693,https://twitter.com/i/web/status/991737676507250693,twitter.com
991370923524673536,https://twitter.com/i/web/status/991370923524673536,twitter.com
991413646625574912,https://twitter.com/i/web/status/991413646625574912,twitter.com
991744342657323008,https://twitter.com/i/web/status/991744342657323008,twitter.com
868018699617406976,https://twitter.com/i/web/status/868018699617406976,twitter.com
991600764006125568,https://twitter.com/i/web/status/991600764006125568,twitter.com
991649284859879424,https://twitter.com/i/web/status/991649284859879424,twitter.com
991698547769774080,https://twitter.com/i/web/status/991698547769774080,twitter.com
991745345100148737,https://twitter.com/offensivemem3s_/status/991742389214765057,twitter.com
991410567024869377,https://twitter.com/i/web/status/991410567024869377,twitter.com
991421192136519685,https://twitter.com/i/web/status/991421192136519685,twitter.com
991710184492978177,https://bit.ly/2FAobOt,bit.ly
991735954561011713,https://twitter.com/AmyMek/status/991732943654703104,twitter.com
991739789404721152,https://twitter.com/i/web/status/991739789404721152,twitter.com
991747353467146243,http://mikeflynndefensefund.org,mikeflynndefensefund.org
991741628942602241,http://azov.press/ukr/polk-azov-vidsvyatku-chetvertu-richnicyu-stvorennya-pidrozdilu-v-berdyans-ku,azov.press
991741628942602241,https://twitter.com/i/web/status/991741628942602241,twitter.com
991749887510401024,https://twitter.com/i/web/status/991749887510401024,twitter.com
991663540900687873,http://www.dailymail.co.uk/news/article-4823870/Police-chief-says-non-English-speaking-victims-priority.html,www.dailymail.co.uk
991715413179424768,https://twitter.com/i/web/status/991715413179424768,twitter.com
991753565935812609,http://blog.goo.ne.jp/shishisamurai/e/983556135c9c1624676d10c2bd3d6fa2,blog.goo.ne.jp
987264804187451392,https://twitter.com/i/web/status/987264804187451392,twitter.com
991727699344244736,https://twitter.com/i/web/status/991727699344244736,twitter.com
991732007859310592,https://twitter.com/P24DavaTakip/status/991671768862658561,twitter.com
991755157447888896,https://kurdistan-au-feminin.fr/2018/05/02/ilham-ahmed-promesses-internationales-afrin/,kurdistan-au-feminin.fr
991755157447888896,https://twitter.com/i/web/status/991755157447888896,twitter.com
991755549812412417,https://twitter.com/i/web/status/991755549812412417,twitter.com
991241865297997824,https://twitter.com/i/web/status/991241865297997824,twitter.com
991385657972084737,https://twitter.com/i/web/status/991385657972084737,twitter.com
991603649540427776,https://twitter.com/i/web/status/991603649540427776,twitter.com
991748634130731009,https://twitter.com/i/web/status/991748634130731009,twitter.com
991669454823141376,https://twitter.com/i/web/status/991669454823141376,twitter.com
991760544557359104,https://twitter.com/i/web/status/991760544557359104,twitter.com
991761514137817095,https://twitter.com/i/web/status/991761514137817095,twitter.com
991745264191987713,https://twitter.com/i/web/status/991745264191987713,twitter.com
991759556983316482,https://twitter.com/i/web/status/991759556983316482,twitter.com
991717019887329280,https://twitter.com/i/web/status/991717019887329280,twitter.com
991013394315608064,https://bazonline.ch/19400225,bazonline.ch
991686117186469889,https://twitter.com/i/web/status/991686117186469889,twitter.com
991763619661697024,https://twitter.com/i/web/status/991763619661697024,twitter.com
991431323716857857,https://twitter.com/i/web/status/991431323716857857,twitter.com
991450765154807808,https://twitter.com/stargazete/status/991431323716857857,twitter.com
982999654202859520,http://linkshrink.net/7VnFls,linkshrink.net
982999654202859520,https://twitter.com/i/web/status/982999654202859520,twitter.com
991747918095880193,https://twitter.com/i/web/status/991747918095880193,twitter.com
991732943654703104,https://twitter.com/i/web/status/991732943654703104,twitter.com
991783127386345476,http://www.hawarnews.com/kr/haber/cete-li-ser-parvekirina-maln-efrn-bi-hev-ketin-kust-hene-h2061.html,www.hawarnews.com
991751532424060929,https://twitter.com/i/web/status/991751532424060929,twitter.com
991770495614939137,https://twitter.com/i/web/status/991770495614939137,twitter.com
991788034726260736,https://youtu.be/z3rKpfu7uko,youtu.be
991785220348227585,https://twitter.com/carrieksada/status/991719202208690177,twitter.com
991785562158895106,https://go.usa.gov/xQ93v,go.usa.gov
991690248399794176,https://twitter.com/i/web/status/991690248399794176,twitter.com
991782224331714561,https://twitter.com/i/web/status/991782224331714561,twitter.com
991644818173546496,https://odatv.com/sarayin-basdanismani-bulut-genel-af-cikaralim-02051842.html,odatv.com
991705006473662464,https://twitter.com/odatv/status/991644818173546496,twitter.com
991664937457070080,https://twitter.com/i/web/status/991664937457070080,twitter.com
991766516315115522,https://twitter.com/Iazyboy/status/991413256714641410,twitter.com
991746850184224768,https://twitter.com/i/web/status/991746850184224768,twitter.com
991796326860902400,https://twitter.com/ICafrinresist/status/991746850184224768,twitter.com
991685217860640768,https://twitter.com/i/web/status/991685217860640768,twitter.com
991775888290340865,http://yeniozgurpolitika.org/index.php?rupel=nuce&id=86676#.WuoeoXiopAs.twitter,yeniozgurpolitika.org
991370480962691072,https://twitter.com/i/web/status/991370480962691072,twitter.com
991787572337823744,https://www.sozcu.com.tr/2018/dunya/cianin-ilk-kadin-direktorunun-turkce-detayi-ortaya-cikti-2383840/,www.sozcu.com.tr
991789265989324800,https://twitter.com/gazetesozcu/status/991787572337823744,twitter.com
991796880404369409,https://twitter.com/i/web/status/991796880404369409,twitter.com
991796968568643584,https://twitter.com/offensivemem3s_/status/991790291114917890,twitter.com
991797923322134528,https://twitter.com/aklingozu/status/712620572249890816,twitter.com
991789368913416192,https://www.yenisafak.com/yazarlar/bulentorakoglu/mitin-yurt-disi-operasyonlarda-basarisinin-sirri-2045490,www.yenisafak.com
991597941289881600,https://twitter.com/i/web/status/991597941289881600,twitter.com
991802799628476416,https://twitter.com/i/web/status/991802799628476416,twitter.com
929124219383840769,https://twitter.com/i/web/status/929124219383840769,twitter.com
991802857392238594,https://twitter.com/AmyMek/status/929124219383840769,twitter.com
991669134734823429,https://twitter.com/i/web/status/991669134734823429,twitter.com
991595052957929473,https://anfenglishmobile.com/news/new-summaries-of-proceedings-for-hdp-mps-26424,anfenglishmobile.com
991730160763207680,http://yenihamle.com/2018/05/02/babasi-tutuklu-bulundugu-icin-tedavi-ettirilemeyen-burak-hayatini-kaybetti/,yenihamle.com
991249057422114816,https://twitter.com/i/web/status/991249057422114816,twitter.com
991432003332526080,https://twitter.com/i/web/status/991432003332526080,twitter.com
991582107196633090,https://twitter.com/i/web/status/991582107196633090,twitter.com
991660576567906304,https://twitter.com/i/web/status/991660576567906304,twitter.com
991479768993402881,https://twitter.com/i/web/status/991479768993402881,twitter.com
991634554250199043,https://twitter.com/i/web/status/991634554250199043,twitter.com
991735673437605888,https://twitter.com/i/web/status/991735673437605888,twitter.com
991819261319532545,http://a.msn.com/01/de-ch/AAwCv3Y?ocid=st,a.msn.com
991431284571467776,https://twitter.com/i/web/status/991431284571467776,twitter.com
991816833681575936,https://twitter.com/i/web/status/991816833681575936,twitter.com
991750218612985856,https://twitter.com/i/web/status/991750218612985856,twitter.com
991617533194227712,https://twitter.com/i/web/status/991617533194227712,twitter.com
991802695890735104,https://twitter.com/i/web/status/991802695890735104,twitter.com
991299358388781056,https://twitter.com/i/web/status/991299358388781056,twitter.com
991699853523718147,https://twitter.com/i/web/status/991699853523718147,twitter.com
991644924973125633,https://twitter.com/i/web/status/991644924973125633,twitter.com
991433449704747008,https://twitter.com/i/web/status/991433449704747008,twitter.com
991671768862658561,https://twitter.com/i/web/status/991671768862658561,twitter.com
991701817460494336,https://twitter.com/i/web/status/991701817460494336,twitter.com
991723805092478976,https://twitter.com/i/web/status/991723805092478976,twitter.com
991852604115357696,https://twitter.com/i/web/status/991852604115357696,twitter.com
991853539570868224,https://www.vanityfair.com/style/2018/05/kim-kardashian-jared-kushner,www.vanityfair.com
991561969470787584,https://twitter.com/i/web/status/991561969470787584,twitter.com
991791572265193473,https://twitter.com/i/web/status/991791572265193473,twitter.com
991783242360672256,https://twitter.com/i/web/status/991783242360672256,twitter.com
991719202208690177,https://twitter.com/i/web/status/991719202208690177,twitter.com
990439126540390400,https://twitter.com/i/web/status/990439126540390400,twitter.com
991752334626586624,https://twitter.com/i/web/status/991752334626586624,twitter.com
991875009604812800,http://bit.ly/2rf34g8,bit.ly
991724707799076865,https://twitter.com/i/web/status/991724707799076865,twitter.com
991596953149628417,https://twitter.com/i/web/status/991596953149628417,twitter.com
991843945968644097,https://twitter.com/i/web/status/991843945968644097,twitter.com
991886470829883392,https://youtu.be/6lY5dVd4hBg,youtu.be
991491355573653509,https://twitter.com/i/web/status/991491355573653509,twitter.com
991831850413973504,https://twitter.com/i/web/status/991831850413973504,twitter.com
991844747386937344,https://twitter.com/i/web/status/991844747386937344,twitter.com
991751495484919808,https://twitter.com/i/web/status/991751495484919808,twitter.com
991798147339956224,https://twitter.com/i/web/status/991798147339956224,twitter.com
991896243461910528,https://twitter.com/i/web/status/991896243461910528,twitter.com
991808952030711808,https://twitter.com/i/web/status/991808952030711808,twitter.com
991781703248117761,http://www.youtube.com/watch?v=C5F8oX2ap30,www.youtube.com
991781703248117761,http://barenakedislam.com/2018/05/02/when-body-language-speaks-louder-than-words/,barenakedislam.com
991692353235836928,https://twitter.com/i/web/status/991692353235836928,twitter.com
991896988026359808,https://twitter.com/amymek/status/991704664403046400,twitter.com
991899708061863937,https://news.moslemcommunity.net/2018/05/ternyata-ketua-panitia-sembako-maut.html,news.moslemcommunity.net
991773059492253702,https://twitter.com/i/web/status/991773059492253702,twitter.com
991758497443405826,https://twitter.com/i/web/status/991758497443405826,twitter.com
991747130967588865,https://twitter.com/i/web/status/991747130967588865,twitter.com
991704664403046400,https://twitter.com/i/web/status/991704664403046400,twitter.com
991660402244108289,http://cspipublishing.com/statistical/charts.html#Bible,cspipublishing.com
991876091907207168,https://twitter.com/i/web/status/991876091907207168,twitter.com
991916191676620800,https://twitter.com/i/web/status/991916191676620800,twitter.com
991708914029940736,https://twitter.com/i/web/status/991708914029940736,twitter.com
991766893638946822,https://twitter.com/i/web/status/991766893638946822,twitter.com
984469208888045568,http://bit.ly/2Fivhrs,bit.ly
